Store,Month,Day,Year,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales,Store_1,Store_2,Store_3,Store_4,Store_5,Store_6,Store_7,Store_8,Store_9,Store_10,Store_11,Store_12,Store_13,Store_14,Store_15,Store_16,Store_17,Store_18,Store_19,Store_20,Store_21,Store_22,Store_23,Store_24,Store_25,Store_26,Store_27,Store_28,Store_29,Store_30,Store_31,Store_32,Store_33,Store_34,Store_35,Store_36,Store_37,Store_38,Store_39,Store_40,Store_41,Store_42,Store_43,Store_44,Store_45
27,9,17,2010,64.5,2.846,0.0,0.0,0.0,0.0,0.0,7.982,0,1629978.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,24,2010,67.08,2.837,0.0,0.0,0.0,0.0,0.0,7.982,0,1597002.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,1,2010,70.19,2.84,0.0,0.0,0.0,0.0,0.0,8.021,0,1543532.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,8,2010,57.78,2.903,0.0,0.0,0.0,0.0,0.0,8.021,0,1707662.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,15,2010,58.38,2.999,0.0,0.0,0.0,0.0,0.0,8.021,0,1728388.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,22,2010,52.82,3.049,0.0,0.0,0.0,0.0,0.0,8.021,0,1693935.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,29,2010,61.02,3.055,0.0,0.0,0.0,0.0,0.0,8.021,0,1688955.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,5,2010,45.91,3.049,0.0,0.0,0.0,0.0,0.0,8.021,0,1686010.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,12,2010,45.9,3.065,0.0,0.0,0.0,0.0,0.0,8.021,0,1828010.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,19,2010,50.81,3.138,0.0,0.0,0.0,0.0,0.0,8.021,0,1704785.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,26,2010,46.67,3.186,0.0,0.0,0.0,0.0,0.0,8.021,1,2627910.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,3,2010,41.81,3.2,0.0,0.0,0.0,0.0,0.0,8.021,0,1884343.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,10,2010,30.83,3.255,0.0,0.0,0.0,0.0,0.0,8.021,0,2139733.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,17,2010,31.62,3.301,0.0,0.0,0.0,0.0,0.0,8.021,0,2350098.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,24,2010,31.34,3.309,0.0,0.0,0.0,0.0,0.0,8.021,0,3078162.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,31,2010,29.59,3.336,0.0,0.0,0.0,0.0,0.0,8.021,1,1440963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,7,2011,34.42,3.351,0.0,0.0,0.0,0.0,0.0,7.827,0,1568159.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,14,2011,25.7,3.367,0.0,0.0,0.0,0.0,0.0,7.827,0,1532308.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,21,2011,30.13,3.391,0.0,0.0,0.0,0.0,0.0,7.827,0,1517029.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,28,2011,23.64,3.402,0.0,0.0,0.0,0.0,0.0,7.827,0,1421111.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,4,2011,28.7,3.4,0.0,0.0,0.0,0.0,0.0,7.827,0,1628100.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,11,2011,30.45,3.416,0.0,0.0,0.0,0.0,0.0,7.827,1,1636224.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,18,2011,39.32,3.42,0.0,0.0,0.0,0.0,0.0,7.827,0,1709365.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,25,2011,33.05,3.452,0.0,0.0,0.0,0.0,0.0,7.827,0,1688935.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,4,2011,36.99,3.605,0.0,0.0,0.0,0.0,0.0,7.827,0,1656130.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,11,2011,43.64,3.752,0.0,0.0,0.0,0.0,0.0,7.827,0,1613259.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,18,2011,46.65,3.796,0.0,0.0,0.0,0.0,0.0,7.827,0,1624539.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,25,2011,40.11,3.789,0.0,0.0,0.0,0.0,0.0,7.827,0,1554651.0799999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,1,2011,37.27,3.811,0.0,0.0,0.0,0.0,0.0,7.725,0,1628868.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,8,2011,46.87,3.895,0.0,0.0,0.0,0.0,0.0,7.725,0,1689844.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,15,2011,52.24,3.981,0.0,0.0,0.0,0.0,0.0,7.725,0,1727175.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,22,2011,50.02,4.061,0.0,0.0,0.0,0.0,0.0,7.725,0,1921655.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,29,2011,61.71,4.117,0.0,0.0,0.0,0.0,0.0,7.725,0,1642074.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,6,2011,56.48,4.192,0.0,0.0,0.0,0.0,0.0,7.725,0,1757041.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,13,2011,60.07,4.211,0.0,0.0,0.0,0.0,0.0,7.725,0,1763545.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,20,2011,60.22,4.202,0.0,0.0,0.0,0.0,0.0,7.725,0,1725268.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,27,2011,66.43,4.134,0.0,0.0,0.0,0.0,0.0,7.725,0,1820723.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,3,2011,74.17,4.069,0.0,0.0,0.0,0.0,0.0,7.725,0,2053708.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,10,2011,73.26,4.025,0.0,0.0,0.0,0.0,0.0,7.725,0,1817914.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,17,2011,67.03,3.989,0.0,0.0,0.0,0.0,0.0,7.725,0,1814740.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,24,2011,72.02,3.964,0.0,0.0,0.0,0.0,0.0,7.725,0,1811455.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,1,2011,73.76,3.916,0.0,0.0,0.0,0.0,0.0,7.85,0,1949983.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,8,2011,76.87,3.886,0.0,0.0,0.0,0.0,0.0,7.85,0,2000055.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,15,2011,77.83,3.915,0.0,0.0,0.0,0.0,0.0,7.85,0,1762155.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,22,2011,82.28,3.972,0.0,0.0,0.0,0.0,0.0,7.85,0,1754879.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,29,2011,79.41,4.004,0.0,0.0,0.0,0.0,0.0,7.85,0,1744879.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,5,2011,78.14,4.02,0.0,0.0,0.0,0.0,0.0,7.85,0,1747289.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,12,2011,76.67,3.995,0.0,0.0,0.0,0.0,0.0,7.85,0,1758437.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,19,2011,72.97,3.942,0.0,0.0,0.0,0.0,0.0,7.85,0,1781905.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,26,2011,72.88,3.906,0.0,0.0,0.0,0.0,0.0,7.85,0,2034400.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,2,2011,71.44,3.879,0.0,0.0,0.0,0.0,0.0,7.85,0,1511717.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,9,2011,70.93,3.93,0.0,0.0,0.0,0.0,0.0,7.85,1,1911470.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,16,2011,69.65,3.937,0.0,0.0,0.0,0.0,0.0,7.85,0,1613773.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,23,2011,63.61,3.899,0.0,0.0,0.0,0.0,0.0,7.85,0,1606208.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,30,2011,70.92,3.858,0.0,0.0,0.0,0.0,0.0,7.85,0,1599626.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,7,2011,56.91,3.775,0.0,0.0,0.0,0.0,0.0,7.906,0,1672339.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,14,2011,64.78,3.744,0.0,0.0,0.0,0.0,0.0,7.906,0,1682652.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,21,2011,59.62,3.757,0.0,0.0,0.0,0.0,0.0,7.906,0,1689591.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,28,2011,51.81,3.757,0.0,0.0,0.0,0.0,0.0,7.906,0,1710372.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,4,2011,44.46,3.738,0.0,0.0,0.0,0.0,0.0,7.906,0,1621109.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,11,2011,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,7.906,0,1800728.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,18,2011,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,7.906,0,1723739.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,25,2011,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,7.906,1,2504400.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,2,2011,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,7.906,0,1806924.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,9,2011,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,7.906,0,2014665.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,16,2011,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,7.906,0,2205919.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,23,2011,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,7.906,0,2739019.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,12,30,2011,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,7.906,1,1650604.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,6,2012,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,8.009,0,1535287.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,13,2012,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,8.009,0,1492399.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,20,2012,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,8.009,0,1542131.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,27,2012,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,8.009,0,1263534.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,3,2012,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,8.009,0,1564246.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,10,2012,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,8.009,1,1651605.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,17,2012,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,8.009,0,1606221.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,24,2012,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,8.009,0,1648602.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,2,2012,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,8.009,0,1509323.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,9,2012,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,8.009,0,1607343.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,16,2012,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,8.009,0,1635984.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,23,2012,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,8.009,0,1620839.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,30,2012,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,8.009,0,1615494.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,6,2012,48.73,4.143,10800.82,0.0,101.35,3079.87,5692.72,8.253,0,1899013.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,13,2012,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,8.253,0,1650405.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,20,2012,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,8.253,0,1639999.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,27,2012,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,8.253,0,1565498.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,4,2012,53.68,4.124,19913.55,0.0,213.38,5895.46,4687.08,8.253,0,1669388.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,11,2012,58.97,4.055,10864.63,0.0,244.98,2261.45,2840.03,8.253,0,1674306.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,18,2012,65.15,4.029,13340.68,0.0,222.2,2225.5,2346.31,8.253,0,1707158.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,25,2012,64.77,3.979,11465.8,0.0,380.15,2173.31,4183.07,8.253,0,1818906.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,1,2012,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,8.253,0,1900638.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,8,2012,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,8.253,0,1764756.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,15,2012,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,8.253,0,1773500.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,22,2012,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,8.253,0,1837884.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,29,2012,73.94,3.667,7582.01,585.9,0.0,1019.28,3522.11,8.253,0,1842555.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,6,2012,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,8.239,0,2062224.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,13,2012,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,8.239,0,1755889.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,20,2012,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,8.239,0,1730913.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
