,Store,Month,Day,Year,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
3180,23,6,8,2012,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,4.125,False,1568048.54
3181,23,6,15,2012,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,4.125,False,1543667.68
3182,23,6,22,2012,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,4.125,False,1522042.57
3183,23,6,29,2012,64.23,3.577,2621.06,199.8,0.0,343.88,1888.97,4.125,False,1451782.16
3184,23,7,6,2012,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,4.156,False,1545370.16
3185,23,7,13,2012,69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,4.156,False,1384921.63
3186,23,7,20,2012,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,4.156,False,1381339.23
3187,23,7,27,2012,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,4.156,False,1322932.36
3188,23,8,3,2012,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,4.156,False,1416926.31
3189,23,8,10,2012,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,4.156,False,1436311.76
3190,23,8,17,2012,69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,4.156,False,1510131.45
3191,23,8,24,2012,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,4.156,False,1702220.96
3192,23,8,31,2012,68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,4.156,False,1577468.78
3193,23,9,7,2012,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,4.156,True,1427162.26
3194,23,9,14,2012,61.37,3.988,5186.12,0.0,21.5,990.89,7934.73,4.156,False,1279041.64
3195,23,9,21,2012,56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,4.156,False,1338627.55
3196,23,9,28,2012,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,4.156,False,1319035.06
3197,24,2,5,2010,22.43,2.954,0.0,0.0,0.0,0.0,0.0,8.326,False,1388725.63
3198,24,2,12,2010,25.94,2.94,0.0,0.0,0.0,0.0,0.0,8.326,True,1414107.1
3199,24,2,19,2010,31.05,2.909,0.0,0.0,0.0,0.0,0.0,8.326,False,1385362.49
3200,24,2,26,2010,33.98,2.91,0.0,0.0,0.0,0.0,0.0,8.326,False,1158722.74
3201,24,3,5,2010,36.73,2.919,0.0,0.0,0.0,0.0,0.0,8.326,False,1412387.37
3202,24,3,12,2010,42.31,2.938,0.0,0.0,0.0,0.0,0.0,8.326,False,1309340.16
3203,24,3,19,2010,46.09,2.96,0.0,0.0,0.0,0.0,0.0,8.326,False,1222511.29
3204,24,3,26,2010,48.87,2.963,0.0,0.0,0.0,0.0,0.0,8.326,False,1258311.56
3205,24,4,2,2010,45.22,2.957,0.0,0.0,0.0,0.0,0.0,8.211,False,1478321.26
3206,24,4,9,2010,62.06,2.992,0.0,0.0,0.0,0.0,0.0,8.211,False,1379579.63
3207,24,4,16,2010,51.08,3.01,0.0,0.0,0.0,0.0,0.0,8.211,False,1268266.72
3208,24,4,23,2010,51.07,3.021,0.0,0.0,0.0,0.0,0.0,8.211,False,1264117.01
3209,24,4,30,2010,51.48,3.042,0.0,0.0,0.0,0.0,0.0,8.211,False,1259877.19
3210,24,5,7,2010,66.65,3.095,0.0,0.0,0.0,0.0,0.0,8.211,False,1409705.03
3211,24,5,14,2010,51.31,3.112,0.0,0.0,0.0,0.0,0.0,8.211,False,1346783.35
3212,24,5,21,2010,60.44,3.096,0.0,0.0,0.0,0.0,0.0,8.211,False,1283482.85
3213,24,5,28,2010,69.59,3.046,0.0,0.0,0.0,0.0,0.0,8.211,False,1473868.15
3214,24,6,4,2010,71.99,3.006,0.0,0.0,0.0,0.0,0.0,8.211,False,1566668.91
3215,24,6,11,2010,64.84,2.972,0.0,0.0,0.0,0.0,0.0,8.211,False,1375458.21
3216,24,6,18,2010,67.17,2.942,0.0,0.0,0.0,0.0,0.0,8.211,False,1354168.18
3217,24,6,25,2010,74.9,2.958,0.0,0.0,0.0,0.0,0.0,8.211,False,1399073.75
3218,24,7,2,2010,71.12,2.958,0.0,0.0,0.0,0.0,0.0,8.117,False,1563387.94
3219,24,7,9,2010,79.05,2.94,0.0,0.0,0.0,0.0,0.0,8.117,False,1665502.55
3220,24,7,16,2010,76.56,2.933,0.0,0.0,0.0,0.0,0.0,8.117,False,1418697.05
3221,24,7,23,2010,75.27,2.924,0.0,0.0,0.0,0.0,0.0,8.117,False,1333740.35
3222,24,7,30,2010,75.91,2.932,0.0,0.0,0.0,0.0,0.0,8.117,False,1387517.63
3223,24,8,6,2010,74.54,2.942,0.0,0.0,0.0,0.0,0.0,8.117,False,1442819.28
3224,24,8,13,2010,74.17,2.923,0.0,0.0,0.0,0.0,0.0,8.117,False,1384243.75
3225,24,8,20,2010,72.17,2.913,0.0,0.0,0.0,0.0,0.0,8.117,False,1375307.54
3226,24,8,27,2010,67.0,2.885,0.0,0.0,0.0,0.0,0.0,8.117,False,1350059.35
3227,24,9,3,2010,73.52,2.86,0.0,0.0,0.0,0.0,0.0,8.117,False,1366381.6
3228,24,9,10,2010,67.11,2.837,0.0,0.0,0.0,0.0,0.0,8.117,True,1474498.59
3229,24,9,17,2010,60.31,2.846,0.0,0.0,0.0,0.0,0.0,8.117,False,1273295.46
3230,24,9,24,2010,64.3,2.837,0.0,0.0,0.0,0.0,0.0,8.117,False,1169413.27
3231,24,10,1,2010,66.88,2.84,0.0,0.0,0.0,0.0,0.0,8.275,False,1215273.2
3232,24,10,8,2010,54.82,2.903,0.0,0.0,0.0,0.0,0.0,8.275,False,1361944.94
3233,24,10,15,2010,52.83,2.999,0.0,0.0,0.0,0.0,0.0,8.275,False,1300806.74
3234,24,10,22,2010,48.69,3.049,0.0,0.0,0.0,0.0,0.0,8.275,False,1234875.33
3235,24,10,29,2010,57.29,3.055,0.0,0.0,0.0,0.0,0.0,8.275,False,1244925.94
3236,24,11,5,2010,42.2,3.049,0.0,0.0,0.0,0.0,0.0,8.275,False,1285358.01
3237,24,11,12,2010,41.76,3.065,0.0,0.0,0.0,0.0,0.0,8.275,False,1312877.01
3238,24,11,19,2010,45.63,3.138,0.0,0.0,0.0,0.0,0.0,8.275,False,1277150.6
3239,24,11,26,2010,41.92,3.186,0.0,0.0,0.0,0.0,0.0,8.275,True,1779276.51
3240,24,12,3,2010,37.08,3.2,0.0,0.0,0.0,0.0,0.0,8.275,False,1413302.7
3241,24,12,10,2010,27.11,3.255,0.0,0.0,0.0,0.0,0.0,8.275,False,1593012.75
3242,24,12,17,2010,27.99,3.301,0.0,0.0,0.0,0.0,0.0,8.275,False,1663525.77
3243,24,12,24,2010,27.74,3.309,0.0,0.0,0.0,0.0,0.0,8.275,False,2386015.75
3244,24,12,31,2010,25.9,3.336,0.0,0.0,0.0,0.0,0.0,8.275,True,1208600.05
3245,24,1,7,2011,30.72,3.351,0.0,0.0,0.0,0.0,0.0,8.252,False,1178641.71
3246,24,1,14,2011,22.41,3.367,0.0,0.0,0.0,0.0,0.0,8.252,False,1167740.2
3247,24,1,21,2011,23.69,3.391,0.0,0.0,0.0,0.0,0.0,8.252,False,1107170.39
3248,24,1,28,2011,17.91,3.402,0.0,0.0,0.0,0.0,0.0,8.252,False,1126921.34
3249,24,2,4,2011,23.83,3.4,0.0,0.0,0.0,0.0,0.0,8.252,False,1225182.04
3250,24,2,11,2011,26.51,3.416,0.0,0.0,0.0,0.0,0.0,8.252,True,1341240.62
3251,24,2,18,2011,34.04,3.42,0.0,0.0,0.0,0.0,0.0,8.252,False,1360150.12
3252,24,2,25,2011,26.09,3.452,0.0,0.0,0.0,0.0,0.0,8.252,False,1235121.33
3253,24,3,4,2011,31.36,3.605,0.0,0.0,0.0,0.0,0.0,8.252,False,1346994.53
3254,24,3,11,2011,39.51,3.752,0.0,0.0,0.0,0.0,0.0,8.252,False,1253218.7
3255,24,3,18,2011,43.39,3.796,0.0,0.0,0.0,0.0,0.0,8.252,False,1168397.26
3256,24,3,25,2011,36.88,3.789,0.0,0.0,0.0,0.0,0.0,8.252,False,1158693.12
3257,24,4,1,2011,35.73,3.811,0.0,0.0,0.0,0.0,0.0,8.212,False,1163803.3
3258,24,4,8,2011,44.7,3.895,0.0,0.0,0.0,0.0,0.0,8.212,False,1273670.32
3259,24,4,15,2011,52.36,3.981,0.0,0.0,0.0,0.0,0.0,8.212,False,1245576.65
3260,24,4,22,2011,46.0,4.061,0.0,0.0,0.0,0.0,0.0,8.212,False,1372484.9
3261,24,4,29,2011,60.48,4.117,0.0,0.0,0.0,0.0,0.0,8.212,False,1197761.17
3262,24,5,6,2011,55.75,4.192,0.0,0.0,0.0,0.0,0.0,8.212,False,1339630.35
3263,24,5,13,2011,58.49,4.211,0.0,0.0,0.0,0.0,0.0,8.212,False,1311950.16
3264,24,5,20,2011,59.84,4.202,0.0,0.0,0.0,0.0,0.0,8.212,False,1234281.7
3265,24,5,27,2011,65.74,4.134,0.0,0.0,0.0,0.0,0.0,8.212,False,1311153.72
3266,24,6,3,2011,73.12,4.069,0.0,0.0,0.0,0.0,0.0,8.212,False,1554837.62
3267,24,6,10,2011,70.02,4.025,0.0,0.0,0.0,0.0,0.0,8.212,False,1373841.91
3268,24,6,17,2011,64.34,3.989,0.0,0.0,0.0,0.0,0.0,8.212,False,1320359.23
3269,24,6,24,2011,68.88,3.964,0.0,0.0,0.0,0.0,0.0,8.212,False,1304850.67
3270,24,7,1,2011,70.27,3.916,0.0,0.0,0.0,0.0,0.0,8.358,False,1445596.61
3271,24,7,8,2011,72.56,3.886,0.0,0.0,0.0,0.0,0.0,8.358,False,1567340.07
3272,24,7,15,2011,74.43,3.915,0.0,0.0,0.0,0.0,0.0,8.358,False,1356938.95
3273,24,7,22,2011,79.29,3.972,0.0,0.0,0.0,0.0,0.0,8.358,False,1357672.24
3274,24,7,29,2011,74.84,4.004,0.0,0.0,0.0,0.0,0.0,8.358,False,1310973.06
3275,24,8,5,2011,74.64,4.02,0.0,0.0,0.0,0.0,0.0,8.358,False,1417616.81
3276,24,8,12,2011,72.52,3.995,0.0,0.0,0.0,0.0,0.0,8.358,False,1402818.01
3277,24,8,19,2011,69.93,3.942,0.0,0.0,0.0,0.0,0.0,8.358,False,1352039.88
3278,24,8,26,2011,69.94,3.906,0.0,0.0,0.0,0.0,0.0,8.358,False,1402372.09
3279,24,9,2,2011,68.14,3.879,0.0,0.0,0.0,0.0,0.0,8.358,False,1196105.44
3280,24,9,9,2011,68.32,3.93,0.0,0.0,0.0,0.0,0.0,8.358,True,1527455.19
3281,24,9,16,2011,65.56,3.937,0.0,0.0,0.0,0.0,0.0,8.358,False,1227535.97
3282,24,9,23,2011,60.61,3.899,0.0,0.0,0.0,0.0,0.0,8.358,False,1232376.49
3283,24,9,30,2011,68.0,3.858,0.0,0.0,0.0,0.0,0.0,8.358,False,1246242.61
3284,24,10,7,2011,53.87,3.775,0.0,0.0,0.0,0.0,0.0,8.454,False,1405914.39
3285,24,10,14,2011,60.21,3.744,0.0,0.0,0.0,0.0,0.0,8.454,False,1333315.03
3286,24,10,21,2011,56.6,3.757,0.0,0.0,0.0,0.0,0.0,8.454,False,1283563.43
3287,24,10,28,2011,48.0,3.757,0.0,0.0,0.0,0.0,0.0,8.454,False,1307142.75
3288,24,11,4,2011,39.87,3.738,0.0,0.0,0.0,0.0,0.0,8.454,False,1385860.38
3289,24,11,11,2011,46.78,3.719,9391.17,20595.49,686.11,5950.16,6034.65,8.454,False,1425078.59
3290,24,11,18,2011,48.17,3.717,9025.52,794.02,198.98,2629.75,5364.55,8.454,False,1297535.69
3291,24,11,25,2011,41.83,3.689,2571.98,66.94,64304.51,221.93,3661.62,8.454,True,1761235.67
3292,24,12,2,2011,47.21,3.666,4825.79,126.88,1601.23,6002.36,19966.73,8.454,False,1335647.1
3293,24,12,9,2011,42.3,3.627,8915.25,0.0,209.71,2399.76,23368.58,8.454,False,1529615.54
3294,24,12,16,2011,36.0,3.611,6244.37,9.09,143.42,1766.33,5516.14,8.454,False,1624994.43
3295,24,12,23,2011,36.93,3.587,1813.06,632.93,1633.67,51.66,1309.54,8.454,False,2168344.23
3296,24,12,30,2011,33.45,3.566,5743.34,44499.08,228.23,1242.49,4310.79,8.454,True,1363973.16
3297,24,1,6,2012,32.86,3.585,7325.68,25367.9,203.51,1745.2,3261.35,8.659,False,1251581.89
3298,24,1,13,2012,36.5,3.666,3545.34,8743.62,127.43,819.74,4434.08,8.659,False,1155594.2
3299,24,1,20,2012,25.73,3.705,2809.05,7169.67,171.45,730.64,3663.25,8.659,False,1151993.85
3300,24,1,27,2012,31.92,3.737,755.78,4142.75,190.3,90.5,2594.66,8.659,False,1057290.41
3301,24,2,3,2012,38.61,3.796,65021.23,4189.09,254.01,47452.43,7146.25,8.659,False,1249696.97
3302,24,2,10,2012,33.82,3.826,11788.06,6777.04,73.29,11571.69,4451.85,8.659,True,1403460.87
3303,24,2,17,2012,33.92,3.874,12244.57,10925.86,25.52,15725.51,5533.12,8.659,False,1326370.08
3304,24,2,24,2012,37.35,3.917,10065.77,10556.73,2.2,6791.1,9440.12,8.659,False,1303233.15
3305,24,3,2,2012,35.36,3.983,5903.53,3495.48,18.15,110.37,3688.64,8.659,False,1213994.39
3306,24,3,9,2012,41.5,4.021,21306.54,1190.23,2.49,34839.93,3932.94,8.659,False,1325835.7
3307,24,3,16,2012,48.68,4.021,10310.26,920.9,1.02,3250.66,1844.03,8.659,False,1239299.12
3308,24,3,23,2012,59.51,4.054,5283.83,652.04,3.4,552.16,3402.95,8.659,False,1221723.94
3309,24,3,30,2012,47.28,4.098,11314.86,475.99,4.0,5456.51,1749.37,8.659,False,1230106.13
3310,24,4,6,2012,45.25,4.143,24195.01,0.0,59.68,3082.34,5170.39,8.983,False,1524734.29
3311,24,4,13,2012,48.65,4.187,4765.31,5896.55,57.4,1204.7,3980.37,8.983,False,1285783.87
3312,24,4,20,2012,61.05,4.17,10959.96,3425.69,79.48,1682.87,4506.82,8.983,False,1208654.4
3313,24,4,27,2012,49.26,4.163,12968.26,729.55,39.25,1121.45,15101.9,8.983,False,1194334.65
3314,24,5,4,2012,52.14,4.124,19129.69,192.0,195.04,5860.88,4953.15,8.983,False,1306551.71
3315,24,5,11,2012,58.7,4.055,6503.15,-192.0,97.28,1798.06,1286.62,8.983,False,1355391.79
3316,24,5,18,2012,63.1,4.029,5955.53,0.0,187.0,1529.05,4424.94,8.983,False,1298809.8
3317,24,5,25,2012,65.79,3.979,15776.58,0.0,624.13,3992.12,3763.4,8.983,False,1407897.57
3318,24,6,1,2012,71.79,3.915,5320.71,42.2,204.43,883.54,2374.74,8.983,False,1467722.19
3319,24,6,8,2012,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,8.983,False,1406313.13
3320,24,6,15,2012,68.28,3.786,11618.99,217.9,9.33,2449.86,5633.09,8.983,False,1364445.98
3321,24,6,22,2012,72.29,3.722,8790.16,749.1,30.57,4434.39,7308.24,8.983,False,1434709.63
3322,24,6,29,2012,70.4,3.667,5708.44,329.3,0.0,1310.41,4292.22,8.983,False,1428869.9
3323,24,7,6,2012,77.18,3.646,2920.43,559.3,181.49,1218.55,3889.14,8.953,False,1645097.75
3324,24,7,13,2012,75.36,3.689,7991.43,136.9,111.69,5852.88,4022.09,8.953,False,1405475.78
3325,24,7,20,2012,76.42,3.732,571.85,126.88,145.72,614.55,1867.65,8.953,False,1394299.0
3326,24,7,27,2012,73.62,3.82,4638.37,501.84,15.86,4124.82,4218.24,8.953,False,1307339.14
3327,24,8,3,2012,73.26,3.819,11887.54,557.1,138.39,9345.76,2781.67,8.953,False,1440374.13
3328,24,8,10,2012,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,8.953,False,1497054.81
3329,24,8,17,2012,72.87,3.963,4703.02,262.05,9.3,4744.01,1858.94,8.953,False,1397970.54
3330,24,8,24,2012,68.13,3.997,8778.19,280.89,91.01,8868.81,3798.51,8.953,False,1303726.54
3331,24,8,31,2012,71.18,4.026,34000.98,79.5,69.24,8772.12,4937.68,8.953,False,1344558.92
3332,24,9,7,2012,72.81,4.076,15092.87,60.92,89.01,2756.36,4563.61,8.953,True,1477134.75
3333,24,9,14,2012,64.28,4.088,8179.55,1.0,30.77,1838.92,3353.34,8.953,False,1242909.53
3334,24,9,21,2012,61.25,4.203,11768.07,1.91,56.98,873.12,6190.47,8.953,False,1261158.47
3335,24,9,28,2012,58.86,4.158,11941.13,15.28,21.76,984.11,7013.13,8.953,False,1259278.36
3336,25,2,5,2010,21.1,2.784,0.0,0.0,0.0,0.0,0.0,8.187,False,677231.63
3337,25,2,12,2010,19.64,2.773,0.0,0.0,0.0,0.0,0.0,8.187,True,583364.02
3338,25,2,19,2010,24.16,2.745,0.0,0.0,0.0,0.0,0.0,8.187,False,676260.67
3339,25,2,26,2010,29.16,2.754,0.0,0.0,0.0,0.0,0.0,8.187,False,628516.5700000001
3340,25,3,5,2010,29.45,2.777,0.0,0.0,0.0,0.0,0.0,8.187,False,665750.0599999999
3341,25,3,12,2010,40.05,2.818,0.0,0.0,0.0,0.0,0.0,8.187,False,660619.99
3342,25,3,19,2010,45.0,2.844,0.0,0.0,0.0,0.0,0.0,8.187,False,659795.84
3343,25,3,26,2010,45.84,2.854,0.0,0.0,0.0,0.0,0.0,8.187,False,696687.6
3344,25,4,2,2010,47.2,2.85,0.0,0.0,0.0,0.0,0.0,7.856,False,822486.37
3345,25,4,9,2010,61.36,2.869,0.0,0.0,0.0,0.0,0.0,7.856,False,712647.97
3346,25,4,16,2010,52.16,2.899,0.0,0.0,0.0,0.0,0.0,7.856,False,715311.6
3347,25,4,23,2010,46.12,2.902,0.0,0.0,0.0,0.0,0.0,7.856,False,694531.72
3348,25,4,30,2010,50.97,2.921,0.0,0.0,0.0,0.0,0.0,7.856,False,706924.02
3349,25,5,7,2010,63.67,2.966,0.0,0.0,0.0,0.0,0.0,7.856,False,724468.97
3350,25,5,14,2010,50.27,2.982,0.0,0.0,0.0,0.0,0.0,7.856,False,698073.95
3351,25,5,21,2010,57.17,2.958,0.0,0.0,0.0,0.0,0.0,7.856,False,704113.22
3352,25,5,28,2010,69.31,2.899,0.0,0.0,0.0,0.0,0.0,7.856,False,792442.54
3353,25,6,4,2010,69.22,2.847,0.0,0.0,0.0,0.0,0.0,7.856,False,764155.44
3354,25,6,11,2010,63.68,2.809,0.0,0.0,0.0,0.0,0.0,7.856,False,737163.2
3355,25,6,18,2010,69.56,2.78,0.0,0.0,0.0,0.0,0.0,7.856,False,780444.94
3356,25,6,25,2010,72.17,2.808,0.0,0.0,0.0,0.0,0.0,7.856,False,737569.14
3357,25,7,2,2010,66.42,2.815,0.0,0.0,0.0,0.0,0.0,7.527,False,759407.87
3358,25,7,9,2010,75.24,2.793,0.0,0.0,0.0,0.0,0.0,7.527,False,719591.13
3359,25,7,16,2010,73.43,2.783,0.0,0.0,0.0,0.0,0.0,7.527,False,726997.84
3360,25,7,23,2010,75.37,2.771,0.0,0.0,0.0,0.0,0.0,7.527,False,665290.93
3361,25,7,30,2010,71.99,2.781,0.0,0.0,0.0,0.0,0.0,7.527,False,682124.34
3362,25,8,6,2010,71.79,2.784,0.0,0.0,0.0,0.0,0.0,7.527,False,699464.4299999999
3363,25,8,13,2010,72.73,2.805,0.0,0.0,0.0,0.0,0.0,7.527,False,686072.39
3364,25,8,20,2010,71.81,2.779,0.0,0.0,0.0,0.0,0.0,7.527,False,724499.8099999999
3365,25,8,27,2010,67.15,2.755,0.0,0.0,0.0,0.0,0.0,7.527,False,711461.95
3366,25,9,3,2010,71.17,2.715,0.0,0.0,0.0,0.0,0.0,7.527,False,685700.08
3367,25,9,10,2010,61.14,2.699,0.0,0.0,0.0,0.0,0.0,7.527,True,655811.9500000001
3368,25,9,17,2010,60.13,2.706,0.0,0.0,0.0,0.0,0.0,7.527,False,628989.88
3369,25,9,24,2010,65.06,2.713,0.0,0.0,0.0,0.0,0.0,7.527,False,607819.33
3370,25,10,1,2010,57.56,2.707,0.0,0.0,0.0,0.0,0.0,7.484,False,658640.14
3371,25,10,8,2010,48.46,2.764,0.0,0.0,0.0,0.0,0.0,7.484,False,674283.86
3372,25,10,15,2010,54.09,2.868,0.0,0.0,0.0,0.0,0.0,7.484,False,616094.72
3373,25,10,22,2010,46.73,2.917,0.0,0.0,0.0,0.0,0.0,7.484,False,661644.19
3374,25,10,29,2010,55.72,2.921,0.0,0.0,0.0,0.0,0.0,7.484,False,674458.03
3375,25,11,5,2010,38.8,2.917,0.0,0.0,0.0,0.0,0.0,7.484,False,696314.53
3376,25,11,12,2010,40.68,2.931,0.0,0.0,0.0,0.0,0.0,7.484,False,713250.08
3377,25,11,19,2010,42.72,3.0,0.0,0.0,0.0,0.0,0.0,7.484,False,718056.73
3378,25,11,26,2010,43.43,3.039,0.0,0.0,0.0,0.0,0.0,7.484,True,1115240.61
3379,25,12,3,2010,32.41,3.046,0.0,0.0,0.0,0.0,0.0,7.484,False,885572.96
3380,25,12,10,2010,22.65,3.109,0.0,0.0,0.0,0.0,0.0,7.484,False,964729.18
3381,25,12,17,2010,21.6,3.14,0.0,0.0,0.0,0.0,0.0,7.484,False,1047707.59
3382,25,12,24,2010,22.94,3.141,0.0,0.0,0.0,0.0,0.0,7.484,False,1295391.19
3383,25,12,31,2010,25.89,3.179,0.0,0.0,0.0,0.0,0.0,7.484,True,623092.54
3384,25,1,7,2011,29.0,3.193,0.0,0.0,0.0,0.0,0.0,7.343,False,558794.63
3385,25,1,14,2011,18.3,3.205,0.0,0.0,0.0,0.0,0.0,7.343,False,572360.83
3386,25,1,21,2011,23.21,3.229,0.0,0.0,0.0,0.0,0.0,7.343,False,568093.57
3387,25,1,28,2011,18.92,3.237,0.0,0.0,0.0,0.0,0.0,7.343,False,600448.6900000001
3388,25,2,4,2011,23.94,3.231,0.0,0.0,0.0,0.0,0.0,7.343,False,639830.45
3389,25,2,11,2011,21.18,3.239,0.0,0.0,0.0,0.0,0.0,7.343,True,615666.78
3390,25,2,18,2011,38.42,3.245,0.0,0.0,0.0,0.0,0.0,7.343,False,634637.03
3391,25,2,25,2011,28.36,3.274,0.0,0.0,0.0,0.0,0.0,7.343,False,570816.34
3392,25,3,4,2011,31.59,3.433,0.0,0.0,0.0,0.0,0.0,7.343,False,640912.1799999999
3393,25,3,11,2011,36.73,3.582,0.0,0.0,0.0,0.0,0.0,7.343,False,599828.39
3394,25,3,18,2011,40.94,3.631,0.0,0.0,0.0,0.0,0.0,7.343,False,603393.64
3395,25,3,25,2011,38.51,3.625,0.0,0.0,0.0,0.0,0.0,7.343,False,616324.24
3396,25,4,1,2011,28.5,3.638,0.0,0.0,0.0,0.0,0.0,7.287,False,618377.79
3397,25,4,8,2011,42.11,3.72,0.0,0.0,0.0,0.0,0.0,7.287,False,648606.13
3398,25,4,15,2011,51.43,3.821,0.0,0.0,0.0,0.0,0.0,7.287,False,674562.45
3399,25,4,22,2011,45.87,3.892,0.0,0.0,0.0,0.0,0.0,7.287,False,756588.42
3400,25,4,29,2011,58.43,3.962,0.0,0.0,0.0,0.0,0.0,7.287,False,649245.0
3401,25,5,6,2011,49.5,4.046,0.0,0.0,0.0,0.0,0.0,7.287,False,659446.55
3402,25,5,13,2011,60.1,4.066,0.0,0.0,0.0,0.0,0.0,7.287,False,684783.15
3403,25,5,20,2011,56.56,4.062,0.0,0.0,0.0,0.0,0.0,7.287,False,677971.33
3404,25,5,27,2011,67.18,3.985,0.0,0.0,0.0,0.0,0.0,7.287,False,718373.9400000001
3405,25,6,3,2011,70.69,3.922,0.0,0.0,0.0,0.0,0.0,7.287,False,737551.74
3406,25,6,10,2011,71.45,3.881,0.0,0.0,0.0,0.0,0.0,7.287,False,740259.63
3407,25,6,17,2011,63.58,3.842,0.0,0.0,0.0,0.0,0.0,7.287,False,717373.43
3408,25,6,24,2011,70.71,3.804,0.0,0.0,0.0,0.0,0.0,7.287,False,699270.1
3409,25,7,1,2011,66.61,3.748,0.0,0.0,0.0,0.0,0.0,7.274,False,706206.86
3410,25,7,8,2011,71.64,3.711,0.0,0.0,0.0,0.0,0.0,7.274,False,698529.64
3411,25,7,15,2011,72.67,3.76,0.0,0.0,0.0,0.0,0.0,7.274,False,680510.23
3412,25,7,22,2011,78.1,3.811,0.0,0.0,0.0,0.0,0.0,7.274,False,670854.96
3413,25,7,29,2011,74.72,3.829,0.0,0.0,0.0,0.0,0.0,7.274,False,668390.82
3414,25,8,5,2011,74.0,3.842,0.0,0.0,0.0,0.0,0.0,7.274,False,679706.01
3415,25,8,12,2011,70.93,3.812,0.0,0.0,0.0,0.0,0.0,7.274,False,667130.48
3416,25,8,19,2011,68.09,3.747,0.0,0.0,0.0,0.0,0.0,7.274,False,688958.75
3417,25,8,26,2011,66.8,3.704,0.0,0.0,0.0,0.0,0.0,7.274,False,726422.55
3418,25,9,2,2011,67.2,3.703,0.0,0.0,0.0,0.0,0.0,7.274,False,699779.0
3419,25,9,9,2011,67.51,3.738,0.0,0.0,0.0,0.0,0.0,7.274,True,673248.48
3420,25,9,16,2011,62.05,3.742,0.0,0.0,0.0,0.0,0.0,7.274,False,628720.46
3421,25,9,23,2011,60.28,3.711,0.0,0.0,0.0,0.0,0.0,7.274,False,620885.93
3422,25,9,30,2011,60.7,3.645,0.0,0.0,0.0,0.0,0.0,7.274,False,639160.24
3423,25,10,7,2011,50.82,3.583,0.0,0.0,0.0,0.0,0.0,7.082,False,671522.87
3424,25,10,14,2011,58.95,3.541,0.0,0.0,0.0,0.0,0.0,7.082,False,646915.47
3425,25,10,21,2011,50.22,3.57,0.0,0.0,0.0,0.0,0.0,7.082,False,690675.5
3426,25,10,28,2011,46.28,3.569,0.0,0.0,0.0,0.0,0.0,7.082,False,724443.97
3427,25,11,4,2011,40.88,3.551,0.0,0.0,0.0,0.0,0.0,7.082,False,718393.61
3428,25,11,11,2011,44.81,3.53,7642.65,8851.65,196.09,3286.86,3287.36,7.082,False,719235.07
3429,25,11,18,2011,46.41,3.53,6165.27,168.82,94.85,267.01,3687.92,7.082,False,728525.6
3430,25,11,25,2011,43.49,3.492,208.47,65.0,58539.77,6.47,926.72,7.082,True,1116211.39
3431,25,12,2,2011,42.85,3.452,3425.95,34.0,1200.12,4106.92,15164.5,7.082,False,878314.5700000001
3432,25,12,9,2011,38.69,3.415,5549.98,64.0,256.97,2761.65,8753.69,7.082,False,916446.02
3433,25,12,16,2011,33.09,3.413,4548.64,61.0,602.21,282.11,1932.2,7.082,False,997502.47
3434,25,12,23,2011,36.56,3.389,2729.99,80.12,1689.22,26.97,3547.38,7.082,False,1290532.97
3435,25,12,30,2011,32.42,3.389,4624.26,49913.53,177.05,407.17,2515.09,7.082,True,683665.37
3436,25,1,6,2012,30.23,3.422,8642.2,26833.97,25.94,1092.98,3714.33,6.961,False,636419.12
3437,25,1,13,2012,34.6,3.513,2459.51,10718.26,0.92,506.45,3277.12,6.961,False,614764.31
3438,25,1,20,2012,23.87,3.533,577.2,3417.28,4.0,5.85,1684.31,6.961,False,594744.89
3439,25,1,27,2012,32.24,3.567,2683.99,2193.97,0.0,901.08,2783.8,6.961,False,589554.29
3440,25,2,3,2012,34.98,3.617,38223.59,4566.23,21.92,42448.94,5621.09,6.961,False,642776.4
3441,25,2,10,2012,32.47,3.64,17655.4,5620.25,12.82,16909.35,6645.05,6.961,True,658984.38
3442,25,2,17,2012,32.23,3.695,25926.69,9583.33,1.0,8768.42,6263.7,6.961,False,654088.02
3443,25,2,24,2012,35.51,3.739,10504.05,7242.9,0.0,5556.78,3596.69,6.961,False,613501.05
